Pressure (bar),Medium,Leak Size (mm),P1: Mean Frequency,P2: Variance,P3: Skewness,P4: Spectral Kurtosis,P5: Centroid Frequency,P6: Std Dev Centroid Frequency,P7: RMS Frequency,P8: Fourth Moment of Frequency,P9: Flattening Factor,P10: Coefficient of Variation,P11: Skewness of Centroid Frequency,P12: Kurtosis of Centroid Frequency,P13: Square Root Centroid Frequency,P14: RMS Centroid Frequency Deviation,Condition
30,Oil,1.0,1.0949859260397854,0.6378747574668743,0.37741072287993427,5.0085608700252,172.837510236615,40.06063329549625,1.3153149033874634,3.9499237810593337,2.1779349003905333,0.11960980480622456,0.37910452271170547,4.38967685075545,1.4929147581315563,0.9955709543569862,Leak
30,Oil,1.0,1.0719544428997532,0.609473991061054,0.37014887946390396,4.4235231995993125,171.84710474781085,49.689577687553275,1.401249932190725,4.273680611133354,1.9331400741121805,0.13058728529883878,0.3913599131301768,5.508768061934671,1.6441307151699247,0.8633421901445002,Leak
30,Oil,1.0,1.222899639245934,0.5071049274300856,0.36206495001142786,4.889447539797158,176.38660168643102,50.29059162543575,1.436761984020971,3.7296178839596554,2.011893166333871,0.11287779236350949,0.4593367310088666,5.774534162282391,1.5761889563687947,0.9023001373626637,Leak
30,Oil,1.0,1.1095385625006233,0.6586378422633722,0.36330833647383554,5.382365230939125,161.21676922820262,43.10996050490891,1.4231445922525572,3.829297907545154,2.0784332362452367,0.111270389095463,0.4440703764461786,5.488454145018233,1.5083725899436276,0.9677721400552748,Leak
30,Oil,1.0,1.3170198709196603,0.6067148248623896,0.3515919572475207,4.966217331334772,161.38296929743743,45.15015739582041,1.184761645539082,3.8752911291005874,1.9438506777558142,0.13503419828428997,0.3834939953016775,5.115333207227529,1.5372266093915494,0.8855980563038962,Leak
30,Oil,1.0,1.3418531345148037,0.475609567173246,0.37553930772176375,4.901407044330512,157.92978352142785,39.62343803475381,1.5676393027208202,3.510898624011454,1.9846649489404042,0.13137314542364728,0.41692764381429576,4.824829769385441,1.6216624975404619,0.8487123658179861,Leak
30,Oil,1.0,1.3100821398422604,0.6530685482436567,0.36064012397643885,4.908498318374105,187.61188124867374,44.99843163694113,1.2818125874579198,3.7898947825664617,2.3086047049537113,0.10985240506814148,0.3819268616653007,5.366578415240581,1.5946095150994262,0.8508848209811343,Leak
30,Oil,1.0,1.312185785623047,0.716002036100863,0.3539226291804781,4.5287795130792,154.51039474946526,46.2898799061059,1.5103877343316257,3.7950335492990765,2.099759615908115,0.11410728348210693,0.34539181836409555,5.533900530529953,1.6913771621385587,0.8227135106654634,Leak
30,Oil,1.0,1.3589838978180684,0.6287035610447,0.37799189290291585,4.397361675454466,156.3417584458456,44.255153451163515,1.4502784426895192,4.059272164585393,2.1706078913815134,0.11757318723187966,0.3486815396167054,5.69200022908766,1.5035294574249285,0.9814234277386161,Leak
30,Oil,1.0,1.1715615350393491,0.6795291036308925,0.36357862580118555,4.758901353167262,164.80603628173873,43.295460613269604,1.4428316692375236,3.7154312992435434,2.0406188591931294,0.11834368589682367,0.40392885148595753,4.348506362234075,1.64581681147887,0.8510139387641596,Leak
30,Oil,1.0,1.0846667596794255,0.5156327826444644,0.31412215004264216,4.393365749066313,162.90979042369509,54.76629568763284,1.3474120324104795,3.7355500212536064,2.140048138650633,0.12131065186215849,0.39612782696370036,4.721882494560302,1.7450927548279214,0.9903598321818943,Leak
30,Oil,1.0,1.0317341305877314,0.548798570455681,0.34440379315245984,4.510638661526943,175.05965553455866,41.358638987966934,1.6165056067806602,3.9381097188687195,2.1212574030632214,0.13026986263319731,0.45529502121786547,4.974421004776703,1.5183782755458035,0.9039071531484824,Leak
30,Oil,1.0,1.2861636124497944,0.6069530199326708,0.31846007035618,4.5591526668147475,169.26027136405622,44.62167197837085,1.5972542176789808,3.4228024115202005,2.1505589241835876,0.13489113108328288,0.5135724872711398,5.038241030726415,1.64914294527202,0.9284880178599324,Leak
30,Oil,1.0,1.219548173155329,0.5950577399380347,0.3587195077900009,4.040326174434094,176.8206949006263,45.630889518309836,1.3777525103221733,4.109372439143912,2.032506598120945,0.11596924010934968,0.4995776651102367,4.867175478060058,1.5449884717063462,0.8926487288284575,Leak
30,Oil,1.0,1.284073448212955,0.6103901253676657,0.3241474930569547,4.640349431061843,163.9264556678779,44.61389477388477,1.4425843658629829,3.7836411511775947,1.92239882459516,0.13063940987560857,0.4126284422998312,5.753812819037563,1.6444198327290673,0.9550661478867881,Leak
30,Oil,1.0,1.2466545311450126,0.6673112878101374,0.36044501272035556,4.770625426067129,192.7243472044688,49.44518561139946,1.4573744421004413,3.444739116692333,1.9711692382536463,0.12292715482141853,0.4072760598884121,4.954350973996673,1.614098269961206,0.9794313464021798,Leak
30,Oil,1.0,1.26954024745503,0.542949574512363,0.3477698234571411,4.5585100557442315,166.12300083591438,42.93192167185179,1.3522354417395994,3.448972925605321,2.087234531848181,0.1143939236315269,0.25352756549988664,6.021188809800665,1.7088769654216673,0.8811849637537502,Leak
30,Oil,1.0,1.20188190497406,0.5414172826341219,0.3839144575562173,5.369186608431933,171.56693728246523,50.11765322092673,1.4175286778933922,3.4326549122248142,2.0588176631036346,0.12131927966771956,0.3772726140628278,5.112538689025985,1.5908600442490886,0.8959560751067269,Leak
40,Oil,0.0,0.6052258490497483,0.19696974668016995,0.10565967701744128,2.814624720290009,149.778155496862,14.471765290798377,0.8153590343316925,2.4772698794525687,1.569781941301738,0.03396862912172701,0.16193447190163546,3.1743263354844724,0.7989401780071087,0.47423908030958783,Normal
40,Oil,0.0,0.7530195198863351,0.283246358115087,0.101508717712438,2.7207202491213707,136.7298268239023,23.93271610324781,0.7496199187363316,2.0929366574864683,1.6511499575361863,0.07935154040060229,0.22077505112221313,3.180764597067691,0.8816849528946705,0.48216634329100644,Normal
40,Oil,0.0,0.7180640912452144,0.21863432770243485,0.12090445417999965,3.2153593705643257,134.98215807188467,18.137672260579496,0.7322974503617667,2.1877992056289233,1.6500240469436571,0.054663996935608326,0.2410410649406524,2.8492904875152623,1.0712040284017892,0.4126181745085869,Normal
40,Oil,0.0,0.6434770064556891,0.27377153412633115,0.10408885864118235,3.327318181358304,152.7951866976016,13.915905803229677,0.7502744807490814,1.7013458359339846,1.5034335196476794,0.07629166364900945,0.15091089833039728,2.730448014236411,0.8802062271015318,0.6033953169081776,Normal
40,Oil,0.0,0.41683177527939735,0.19743450441803279,0.1499486336635925,3.7573107030613198,138.96568775709716,18.80473648736679,0.9095843501809159,2.5188884783498393,1.6678946987762233,0.051875976510625796,0.17754853295809817,3.135855967582068,0.9330851304615578,0.5725500719065668,Normal
40,Oil,0.0,0.6879417041137403,0.19613119615076208,0.14752992900039075,3.293939642003947,146.87065795858916,32.33270429639302,0.5888419750486449,2.1928348842587075,1.5468545448640785,0.04432140574634544,0.19733549888024599,4.20462262063377,0.7159922255494248,0.4983859694475265,Normal
40,Oil,0.0,0.6640542935074774,0.2561539100828091,0.11773743894968519,2.810235090966253,142.32786742940164,21.21618011492037,0.4810078295021446,2.4389184441027463,1.6958385819842043,0.060516609768510796,0.19145373441028513,3.629727205086225,0.9224339656778083,0.5452008777380657,Normal
40,Oil,0.0,0.570251779912615,0.3155991869286973,0.1264157145186537,3.2582155830817623,127.29938911287968,26.434779271508543,0.6168045082505549,2.0723434546943014,1.518462437168388,0.04933765068100775,0.2862385701508481,3.7325356247953616,1.0920367502144261,0.4388552490222218,Normal
40,Oil,0.0,0.6071253749910892,0.18532461873979522,0.10608610245605872,2.9245619049750275,152.3958400644156,23.0188516094912,0.8068379333694016,2.3208241779177037,1.830363875210479,0.04520555776860276,0.24296166198933994,3.6585763481602913,0.8026621161972965,0.550356666823658,Normal
40,Oil,0.0,0.6336144963026229,0.2386261870023296,0.10352129026056,2.9842671645652445,160.49812095785927,25.003414094787413,0.7782130001531459,2.0418201236664895,1.5220147053778361,0.07081984809249942,0.11252118942242338,3.0339144928378916,0.9034027411072232,0.5055686300920026,Normal
40,Oil,0.0,0.5820906714983843,0.26979098905479615,0.13385711511635623,3.420391263637799,130.14196191332172,23.579224510356013,0.8194762861876937,2.3789294375147745,1.4627140548518938,0.06351479900352201,0.08108873753125947,3.218773960824148,1.0897767016745976,0.45260536413655067,Normal
40,Oil,0.0,0.5165676954508418,0.28820148907864296,0.08914396969580707,3.0101734910344886,145.96441137581752,21.828570761552985,0.6764030012789028,2.348837142063007,1.6421546083536562,0.06266818396295401,0.16304388603649805,3.3480244461075825,0.8876267319900244,0.5228902804962893,Normal
40,Oil,0.0,0.5503067974882021,0.24087155128102294,0.10020084414895972,3.1894977169981296,131.88999136371154,19.429767749190034,0.7258661147855388,2.242547955171532,1.6782873734948573,0.055688744304249006,0.20040264234183777,3.4203190289094656,0.9444773807831595,0.4587173158598929,Normal
40,Oil,0.0,0.6149363482271188,0.26820701480273307,0.12014356933815884,2.574056702488675,141.6048962397348,36.06265519698621,0.6639960731243016,2.054384580428936,1.6373348559711398,0.06312378210466571,0.2396367582708207,2.696852737636445,0.9731380252574993,0.5295211030625732,Normal
40,Oil,0.0,0.5857853463059454,0.2669343658960845,0.14058914963196714,3.461694614008535,128.56980687926273,29.10079093377742,0.6935311394967482,2.2145748196031034,1.6073196991001695,0.0584975701120174,0.23958537485535325,3.1665128160603153,0.7880453871616832,0.48032350720151357,Normal
40,Oil,0.0,0.6178694716810476,0.3114607392148525,0.13206189369897667,2.944839416375887,164.8518991667889,26.3238765548899,0.8275390737999014,2.169657113284554,1.653335924470545,0.06839468504518405,0.24090973558771278,3.6229473221512905,0.9872197000072978,0.48424566344029457,Normal
40,Oil,0.0,0.5428253958043938,0.2666303755162099,0.13866256144682138,3.1331837897670183,150.65171965714387,32.263083727430896,0.608367908092658,2.032615859240744,1.5859624941094665,0.06307612668189196,0.15377164931164744,3.740881071546858,0.9424066861518452,0.501972352412037,Normal
40,Oil,0.0,0.4564090476131472,0.18420920917862466,0.12562018500563613,2.5602213121535495,150.1263740964407,24.209230778138398,1.0243092969594734,2.6615832501232224,1.5818550930752484,0.05893662997468685,0.22977907570010148,3.8812690439672153,0.7361970942563983,0.41068122673226565,Normal
40,Oil,0.0,0.5377965194445619,0.27913687915869323,0.12993747181015194,3.520931436495155,128.0030247163469,13.419280685155616,0.7858014195302145,2.0343607454069534,1.3981512135611363,0.06145063745959382,0.21965878441093387,3.1511771471514893,0.8542151613817511,0.4920318883927047,Normal
40,Oil,0.0,0.5629417237599217,0.18259764440299164,0.10570638646019136,3.3563839715041444,143.216785413765,25.8402990298341,0.600485151814662,2.1636993675728666,1.3822934953557147,0.0617847666388539,0.2514428853906784,2.610347147183158,0.8414072326682245,0.5164553389355064,Normal
40,Oil,0.0,0.7252842634427483,0.22758876918499252,0.10615499341468207,2.609323057275175,141.03438129308105,35.21038020071872,0.7277358461964676,2.1955442041632574,1.6322082310766985,0.05988907996051398,0.13934928138699348,3.5293119662710826,0.9225761523111755,0.5008806625966828,Normal
40,Oil,0.0,0.502463397272175,0.315175396596738,0.13329405490666218,3.0341237487898094,150.01824853681939,22.512145808073964,0.6217996507488963,2.048059376503943,1.422893144691191,0.06471542380418205,0.08844275608308248,2.708622467493695,0.6924411990921466,0.49569651536045534,Normal
40,Oil,0.0,0.5849679539728128,0.2336651893406818,0.09914844610658846,2.848329873969008,144.64369863546574,22.247240341457562,0.7316358321536144,2.0229502627751557,1.6181062742771084,0.07303278037316063,0.20930829001963916,3.035034472713408,0.9257198970355928,0.4879667412734893,Normal
40,Oil,0.0,0.6007880184694728,0.23371944739257483,0.11671329588229218,3.2636280059222527,130.0664130041805,19.920605865050106,0.5611457446168788,1.8799457790992582,1.4782717307779523,0.06159462506804129,0.1353606242254058,3.4054457856924385,0.9034713748752562,0.4015747893280973,Normal
40,Oil,0.0,0.665497558422169,0.2905399322795855,0.10012274650330293,3.326057462868498,131.43501762590802,25.48835188374168,0.5735501593045034,1.841378709493085,1.5617182810387031,0.058762710537251635,0.16011601531926978,2.7263877767109763,0.8600100937868863,0.5134647376290367,Normal
40,Oil,0.0,0.5955106969877463,0.2591250515299607,0.10659769599091534,3.551515374414848,128.2382666344522,27.437801485433592,0.8181891092959961,2.296181618549779,1.579747577293517,0.05471702953337021,0.23180438255231278,2.630810029895331,0.8029875739620357,0.4801221117254139,Normal
40,Oil,0.0,0.7237653757511998,0.2689883818020448,0.10063908482979508,3.106907688384529,133.85676855903705,21.451055038832326,0.7978889558556779,1.9256513741472991,1.7608780855734374,0.06828229690184623,0.23454308353018488,3.014824195189897,0.8850059280920891,0.4283424092737644,Normal
40,Oil,0.0,0.5475337592933197,0.27468274238215756,0.14592126123562793,2.8678529549592646,136.34494063014733,24.24350389883739,0.5604210797807514,2.3182698483516804,1.527600966825739,0.05804609648822976,0.1574025314044061,2.8842645977121304,0.8992955014519446,0.4892195210715989,Normal
40,Oil,0.0,0.5628142117721334,0.21357691891598285,0.1263904934156591,3.6960851805476858,141.39887232839126,29.980591074555644,0.5609778074846536,2.231552287858754,1.4902631681028935,0.04523075072468098,0.14303142962704818,3.6767597337654294,0.9950015828669646,0.51215023610272,Normal
40,Oil,0.0,0.44672994401100685,0.24018596743060316,0.1260340001780347,3.2526608688735794,121.56206416519254,20.54841075990064,0.6935922235851283,2.307258181903438,1.3803872178900054,0.058378760245201416,0.1871524384939476,3.5398447954064856,0.9692857584237436,0.5291285659404402,Normal
40,Oil,0.0,0.5200059493298066,0.1545998931438346,0.11213894485877197,3.500489547562568,153.93454527524432,28.552745511488926,0.7429340822801734,2.2759279296771933,1.544388125323922,0.058699397064463796,0.26345347629131655,2.82297679768325,1.0614778790709851,0.48389859227539705,Normal
40,Oil,0.0,0.7325432109095078,0.17965924952512308,0.131718084023293,2.9789689592157136,125.84732808075813,26.092670212054728,0.8009471788595969,2.031011712281301,1.45009840395416,0.05908155235665045,0.17562823356114093,3.4193278510217997,0.9949594571364488,0.4970292409363753,Normal
40,Oil,0.0,0.7855503314794263,0.2612117372267646,0.113071469879862,2.716529792269152,137.37340479683832,23.31806527294432,0.796030479628147,2.292496724813371,1.4820630878367385,0.06172254386411037,0.21357655858645266,3.811212543755133,0.988750396741406,0.5380423327155739,Normal
40,Oil,0.0,0.6060085994615163,0.2694156002711725,0.14499009801412316,2.800166780756105,136.50560672783044,21.137156256218795,0.7379153118726124,2.446044435130158,1.5403025713278926,0.036096956325305615,0.15938896274877648,3.565389492806963,0.953762990294988,0.5214093123905288,Normal
40,Oil,0.0,0.572000669812552,0.1860484631890107,0.13030588643248933,2.9497154569896127,161.84096733380457,27.85253604177258,0.6419351697446048,2.0777229505222747,1.5907055793386413,0.0576049807797825,0.2358416887764977,3.2745664678976185,0.8268368261091472,0.5945220342577892,Normal
40,Oil,0.0,0.6049308331520222,0.2884419837984448,0.10783546985110481,3.3089346883233572,143.11109991143195,15.551753539519236,0.901527511046064,2.4581288921845097,1.5602804683854012,0.048977302595441446,0.1973780806901776,3.2346790797657587,0.9355668948563229,0.5095788698097045,Normal
40,Oil,0.0,0.6506240989305926,0.3223652849695903,0.13136206410257292,2.885103350327018,153.62562852712452,33.20307281744144,1.0152056734512085,1.9753011933520805,1.6242882013150275,0.039179012968110126,0.20765745781896044,2.9807198807332913,1.0923445794824953,0.4612692514990709,Normal
40,Oil,0.0,0.4310816962032738,0.226436812964874,0.08049024457565725,3.4253298363521933,119.3491695374368,25.142287905915794,0.4922188180143803,2.1359404390926717,1.7643378155804534,0.06360647891435794,0.1368253197517533,3.1875186044243664,0.9018016872044446,0.5236315172921703,Normal
40,Oil,0.0,0.46331416367191736,0.27962836369236654,0.06591216736794449,3.011034634290857,135.11726157548455,28.166634130356194,0.7022630852676869,1.9188873892287428,1.5015006874182986,0.06198680009547407,0.17604663290677217,2.9683503561457014,0.8519166210488021,0.5348083998579645,Normal
40,Oil,0.0,0.5482307427130785,0.24559543779854634,0.16339873176161085,2.7728952089348233,121.48157268425342,28.917948323993034,0.6321356938705897,2.1363524944514762,1.5218843621868887,0.05740199859232487,0.25992690560481707,3.5208513834472477,0.9862223511886977,0.4291886472103677,Normal
40,Oil,0.0,0.4848846263447131,0.10804606702572864,0.10381238357834491,3.487010955915698,145.1694651574837,23.892433685239382,0.6977699716281947,2.062222891484919,1.6204758882401784,0.06765878279480615,0.09920566062947635,3.3198590751349393,0.9932434870954667,0.47924498555183154,Normal
40,Oil,0.0,0.6700700612120584,0.39073272222362765,0.11791314414026216,3.3179921150015974,132.6194291633861,25.90625581301025,0.7460271624982303,2.238968468054028,1.4980304680291143,0.062063617713254506,0.25310979693588187,3.3794543058058113,0.9961987189071841,0.4881494014993686,Normal
40,Oil,0.0,0.6749900239423711,0.2639633919108263,0.10098178540625535,3.2955563014396625,130.0830333655969,21.83559862557604,0.7189328307292374,2.259448854676025,1.481076753492287,0.07053985771182876,0.20860031391502365,2.9181086257556466,0.7462415203550825,0.4927547710459284,Normal
40,Oil,0.0,0.555405628613884,0.25565702285265113,0.11273766677688866,2.597762941776497,136.11653061698843,23.471904444658435,0.7633661024774059,2.0603600650777905,1.7678674673372567,0.04088359449348243,0.24555837489013121,3.1102724116487583,0.9859584872343556,0.5039900742029366,Normal
40,Oil,0.0,0.7139555536025469,0.23063190177235943,0.09802759149644374,3.626151286181319,138.8651935411786,26.107792368121054,0.8234751914044794,1.993608951581113,1.6595490897639258,0.05410105243537109,0.1733915322177814,3.228911586153716,0.7499778138553064,0.46105814785897825,Normal
40,Oil,0.0,0.735107289241314,0.29430955942923975,0.1187472084534553,3.2729370375538682,137.05757494363542,31.78291692913991,0.6799647422205836,2.24636841842697,1.7146030144142066,0.05222628515154093,0.2579394592248447,2.5878154361026495,1.06296421311128,0.48136622080240127,Normal
40,Oil,0.0,0.5757301252174718,0.15549949144085284,0.11090410565244614,2.8880580406919347,133.92353654626527,24.3134451710556,0.7957791614472906,2.241520670280125,1.6307676653401115,0.049044806111544374,0.1359622955198635,3.919490007340525,0.8264798965236754,0.5828104126028648,Normal
40,Oil,0.0,0.5756938801119134,0.2501143968071752,0.1414073032045986,3.5815677265815973,138.89187439720914,23.058784732392304,0.6944079551477786,2.2675915056464238,1.6891303686869756,0.06004229858994151,0.21094431490115767,3.8553438929083765,0.9381309612264785,0.5155826428002389,Normal
40,Oil,0.0,0.4481089174909932,0.11846349315854682,0.12776751458460336,3.1715527306157387,134.8521732508526,26.217651020931722,0.6939596270803091,2.42555605012678,1.6086110868258978,0.05253076714929832,0.22950831194796445,3.113147570021519,0.9526536683672308,0.47612946469036,Normal
40,Oil,0.0,0.5350173114502563,0.2542084115092848,0.1202565728708737,3.34394811061005,137.31354246690256,15.818201081148013,0.6567226116411611,2.3587636934287635,1.5702623920756895,0.05753616597485452,0.22931882529529685,2.915210709096431,0.74571967817571,0.4919684440237253,Normal
40,Oil,0.0,0.5515826048751262,0.2016876840123373,0.11649243088202618,3.347451694174035,139.90711438432183,26.53490536343119,0.8813407698515423,2.131424227688487,1.627834863464467,0.05490786637400865,0.13768201400565133,2.966036938632892,0.8521241428478312,0.5179737898773563,Normal
40,Oil,0.0,0.8349075786700757,0.21419782818620797,0.11166749388769075,3.1810630960666257,143.95798848709748,26.317754059773925,0.8284095793948116,1.7147215858929585,1.3613070129804328,0.0550412182798985,0.23486500937718544,2.5737407873577616,0.5992367660306243,0.5285589703109604,Normal
40,Oil,0.0,0.6243657223702714,0.1954895796600285,0.1002892079855814,2.9090768841095977,141.1053531747394,21.868423619084965,0.749406391897552,1.6290746674191219,1.5143148134872202,0.04873946039088949,0.1671829660813754,2.9847808966039446,0.9797843779895767,0.40703316141699714,Normal
40,Oil,0.0,0.6045491476330752,0.27791682116058525,0.1571329487312391,3.0554702086719576,143.24458604352517,15.980686037188175,0.4608043795686976,2.3689548751563403,1.599443970635193,0.07178512689798422,0.11132985555151254,3.4079608558115013,1.0868817840543854,0.5209852804178633,Normal
40,Oil,0.0,0.6276581505591049,0.2504278040412175,0.08858237085748175,3.6066718807131046,133.89142360194933,27.522416281915085,0.5436965693428746,1.964108067098444,1.7435087399222235,0.05652697711042157,0.25266377380212723,3.168707736376593,0.7158102227042142,0.544603379986586,Normal
40,Oil,0.0,0.5410107682244392,0.28493444067585216,0.12050421735080163,2.737064531617139,141.6429476537057,35.981115710763994,0.7492986458514459,2.1884964493989076,1.70753434019569,0.062106684652031105,0.19047671151313972,2.763349931136359,0.9233848025789598,0.5517721708208473,Normal
40,Oil,0.0,0.5163937847899975,0.32122479106234736,0.11816587951709748,2.933669146538438,149.97632076920246,23.566028821308652,0.7759514887486108,2.141648273548293,1.5940173856470097,0.06493560204334291,0.1945448528795003,2.401787287819305,0.7878756259905608,0.5464704992395408,Normal
40,Oil,0.0,0.5867863411098453,0.2238134348614289,0.09282851969485051,2.8760791036172457,119.78201360038052,24.493596406492337,0.6401562419418952,2.006682421802937,1.5931876574832047,0.06363970630852737,0.28465989661049723,2.5952466321747147,1.0159381043300522,0.5486550780507536,Normal
40,Oil,0.0,0.52209072606233,0.26016179772930154,0.11084733501324769,3.2557065741256217,155.0913101340455,28.028031163156566,0.7508608373233442,2.1139381360090717,1.4515943335075665,0.05791531789459592,0.24033040774319575,2.5891328573641412,0.7944910631823305,0.5063133868117035,Normal
40,Oil,0.0,0.5015345215152738,0.21037382764423937,0.11152802836543646,2.7903147787429554,130.2587815378363,28.517139583936544,0.5692630217769036,1.8804255731010326,1.5369975020466107,0.06731955502509845,0.17015390960015553,3.014167568753753,0.9044358797515607,0.4127146283570174,Normal
40,Oil,0.0,0.6494705653775033,0.2691717515701822,0.11181383051808558,3.501777353538925,128.7250390104696,30.639544966267845,0.7154493665595251,2.1326894820243654,1.5980126364631688,0.05892735234189058,0.24101414482088585,2.7693283490115945,0.8237480760853402,0.551815144603624,Normal
40,Oil,0.0,0.5404465064816141,0.29502665386657956,0.1539887196601742,3.07946149191751,146.81362326575305,19.23153859330071,0.7754733298067809,2.2398847971973534,1.6473038282160215,0.05354427927964605,0.09694582922164136,3.401300825899802,0.6936596847520545,0.48413247538787324,Normal
40,Oil,0.5,1.2941181866419968,0.6095948867936518,0.38896685289579624,5.107532745774532,163.46101611674425,45.13656689925719,1.3952629297455563,3.3835646473307746,2.0059601083515646,0.1143923909302014,0.2981889748572032,5.218997387300657,1.575092815534696,0.8163553049344213,Leak
40,Oil,0.5,1.240421286527733,0.635793637234548,0.35454068957729773,4.702779547437308,175.91442151751855,48.40110180238346,1.4307403569719688,3.535077549913048,2.127660076551118,0.13195480650825478,0.3701685470694135,6.0391757356529725,1.5474369066014617,0.9016203506670069,Leak
40,Oil,0.5,1.1327514403993664,0.6111635417960131,0.31515556614729445,4.636187460354983,159.07878799651434,45.676691739461454,1.4994447375508906,3.8292012374229105,1.8628340639141108,0.1404206965292788,0.41476399703104344,4.8894003438028,1.6157127918990941,0.9088094911251346,Leak
40,Oil,0.5,1.1333151283048435,0.6098958333671037,0.3378505542475938,4.678691402192993,163.13720864244917,37.836643551301734,1.4145836470215383,3.8170598873032677,2.1514883596076375,0.12819925252635234,0.41621701050074345,4.986909800713239,1.683966386443119,0.8321241230079033,Leak
40,Oil,0.5,1.109932861748752,0.5517899964288377,0.3716011211827862,5.082836554242022,174.87305237044995,50.359649326058985,1.3120717217588012,3.769719023972196,2.0874825571616835,0.12846882103884913,0.3942387883723901,5.046022844635968,1.654090851856099,0.9438084583595616,Leak
40,Oil,0.5,1.1331654805153197,0.5969462164323812,0.32883118732716693,4.050581694752118,172.0045963141373,48.04452678127316,1.4262066809086724,3.310087656449127,2.0649150569923527,0.09781652239948918,0.46848505538270924,4.765578167152766,1.7255403609459896,0.9472934821842073,Leak
40,Oil,0.5,1.1099409647463938,0.5433607524366127,0.35700740432772676,4.546702788845079,171.02484642158208,42.585862045965406,1.2218841585534366,3.2539063961751085,2.1226684248494596,0.11438442253669374,0.37234550915429343,5.478345535637514,1.7173442276632445,0.8863727639319096,Leak
40,Oil,0.5,1.1659401293090137,0.6250071516556942,0.3228612886060085,4.866945916424309,175.51885971822153,48.401151042088145,1.2063247297497535,3.547728946038212,2.0121736747176535,0.12099886954409213,0.42403722898839924,5.798684162978393,1.5505034519631928,0.8751213750845394,Leak
40,Oil,0.5,1.3149672018878746,0.6148288469265152,0.37535303022375943,4.88661840090295,158.42883381286728,38.334358226110965,1.244848775094107,3.8324103669516947,2.218859682308701,0.13849362141386382,0.442155266616162,5.6651354310139945,1.5419983667346315,0.8421792091628072,Leak
40,Oil,0.5,1.2850079332417552,0.62088403761197,0.35214888748681783,4.916211444189897,173.23185482458206,51.41908429926781,1.5294985584816956,3.8088440704680697,2.184580287256293,0.12514062552424776,0.3769415133982691,5.502625869965256,1.460550493114074,0.9526945776147941,Leak
40,Oil,0.5,1.0805477060233963,0.6142901643397366,0.3330969208314768,4.9660166949223274,169.66074774072092,37.026220209183336,1.4420699631018479,3.584415844633458,2.188114672081337,0.12001325688734407,0.41977104926940195,4.816972417993916,1.541066776857264,0.8770680681949458,Leak
40,Oil,0.5,1.2856702480242554,0.6838688543902744,0.3338965649651425,5.1230544433973035,148.30322582274297,39.02905299453855,1.3041221543813224,3.4294982621118555,1.941641161021242,0.12412998912137797,0.38929661511360697,5.351762159042044,1.6690472686121514,0.9132808496586267,Leak
40,Oil,0.5,1.2657763176150374,0.5965233856878865,0.32626013223388506,5.117344254246238,164.10887867218872,40.322018506187874,1.38220821241956,3.5174378161406974,2.0582569618010567,0.12344053921563466,0.4174170869623064,4.840867973429749,1.5512294627051255,0.9537166502385122,Leak
40,Oil,0.5,1.2496400117733941,0.7037532519674271,0.3736025634748305,5.143287920567982,156.121314495442,48.819301758167114,1.3946893198303087,3.5898036392923505,2.116801534053253,0.12945211534611484,0.4250415795502106,4.848610479463176,1.6742458913592622,0.8681206228962018,Leak
40,Oil,0.5,1.2216683118964287,0.5848324966261432,0.3456226749652875,5.029872892512152,159.59806280184102,54.72597537138466,1.2178913930705502,3.580466463349029,2.1370211889941744,0.1258431416643531,0.39497621397141475,5.177043718799383,1.6410550085327618,0.888446526127116,Leak
40,Oil,0.5,1.3393181257934905,0.6419674557115801,0.3674564870201127,4.510152982988875,169.20611575594296,43.49767025639648,1.2994398624310532,3.7720328367891534,2.0462354242220187,0.12655403829850237,0.34649042185528345,5.887616245136728,1.5103667341407938,0.9109651168600218,Leak
40,Oil,0.5,1.2791859310388067,0.5714679784899943,0.367049372868659,4.431244920659875,184.5211769918256,45.07074632482879,1.340358859203112,3.640163645514513,2.180891926939272,0.11415544708149561,0.36253211552886117,5.111385360966505,1.4823037887230033,0.9910271953970908,Leak
40,Oil,0.5,1.1433605408785277,0.6415808393090201,0.35418940167295543,4.504639784855409,169.9404529078727,48.92001389655374,1.3811738664913693,3.9386225891702056,2.2021515392781863,0.12918914854658328,0.37701716138635016,4.768063020887405,1.5386412394637206,0.9098120470333361,Leak
40,Oil,0.5,1.2545786713532354,0.4914214297619776,0.34983773596776496,4.847426767596955,167.2245574368445,51.4563691950794,1.442178007425087,3.9620383816161797,2.078403947964977,0.12937477492506924,0.48175331972637603,5.724677379709065,1.4907858406571268,0.8873161961228809,Leak
40,Oil,0.5,1.1654835294550203,0.6244627267538163,0.3637270711002906,4.548332197792279,170.67838513916936,34.90036333921932,1.544194500580189,3.5975251518646614,2.1055863939844497,0.11690350286011938,0.4573013787506708,4.064997423441048,1.5983389657674092,0.8947090621251151,Leak
40,Oil,0.5,1.1546363612408317,0.6863113272817816,0.33225341082288457,5.031538853170698,173.56252788706084,51.30759626267758,1.3332810915222493,3.5534062201752485,2.20960699074774,0.1242532130833011,0.32275313266616207,4.984277994214692,1.6386382653848062,0.9418882110773295,Leak
